"attributes.page.rank.list.vector..names","as.vector.page.rank.list.vector."
"hoodlum-parser",2.32548208793162e-05
"lyon_geom",2.57045432142752e-05
"map_in_place",3.21974504439796e-05
"yubikey",2.3054144760053e-05
"rgen3-save",2.12480596866848e-05
"rgen3-string",2.48602298334212e-05
"simple-vector2d",2.12480596866848e-05
"slacs-core",2.12480596866848e-05
"bitex",2.12480596866848e-05
"dono",2.12480596866848e-05
"harsh",2.12480596866848e-05
"hyper_insecure_https_connector",2.12480596866848e-05
"indep",2.12480596866848e-05
"portier_broker",2.12480596866848e-05
"lettre_email",2.33551589389477e-05
"hyper-staticfile",2.18500880444742e-05
"redpitaya",2.12480596866848e-05
"rp-sys",3.02784850535259e-05
"rss-rs",2.12480596866848e-05
"slk581",2.12480596866848e-05
"teleecho",2.12480596866848e-05
"bijection",2.12480596866848e-05
"bmp-encoder",2.12480596866848e-05
"clang-typecheck",2.12480596866848e-05
"gbm",2.21081001978125e-05
"gbm-sys",2.35970453327024e-05
"drm",2.44570858438301e-05
"genetic_planner",2.12480596866848e-05
"libproc",2.18930900700306e-05
"oxidation_app",2.12480596866848e-05
"oxidation_bencode",3.93089104203669e-05
"urbandictionary",2.12480596866848e-05
"cpp-typecheck",2.12480596866848e-05
"croaring",2.12480596866848e-05
"croaring-sys",2.48602298334212e-05
"docker_compose",2.19704937160321e-05
"hummingbird",2.12480596866848e-05
"libresolv-sys",2.77800673686998e-05
"lmdb-zero",2.34694328401948e-05
"supercow",2.45728960057124e-05
"netdevice",2.12480596866848e-05
"nfqueue",2.12480596866848e-05
"nflog",2.12480596866848e-05
"pmem",2.12480596866848e-05
"pmem-sys",2.72683432645788e-05
"resolv",2.3054144760053e-05
"aliasmethod",2.12480596866848e-05
"binary_macros",2.12480596866848e-05
"binary_macros_impl",2.48602298334212e-05
"forecast_io",2.12480596866848e-05
"grpc",3.10310205007626e-05
"httpbis",2.3132085931374e-05
"tls-api",6.35615387409608e-05
"tls-api-stub",2.58282768498838e-05
"tokio-tls-api",2.96274468231406e-05
"insert_many",2.12480596866848e-05
"rawloader",2.3828181220068e-05
"multicache",2.50195902810714e-05
"serde_wat",2.12480596866848e-05
"cpp_codegen",2.12480596866848e-05
"fractal-utils",3.19039616195572e-05
"prom",2.12480596866848e-05
"tagua-parser",2.12480596866848e-05
"dbkit-engine",2.12480596866848e-05
"fractal-api",2.12480596866848e-05
"fractal-dto",2.48602298334212e-05
"ipaddress",2.12480596866848e-05
"ox",2.12480596866848e-05
"pmemblk-sys",3.02784850535259e-05
"pmem-blk",2.12480596866848e-05
"pmem-obj",2.12480596866848e-05
"pmemobj-sys",3.02784850535259e-05
"pmem-log",2.12480596866848e-05
"pmemlog-sys",3.02784850535259e-05
"polylabel",2.3054144760053e-05
"rabbot",3.93089104203669e-05
"rabbot-plugin",2.12480596866848e-05
"sidekiq-rs",2.12480596866848e-05
"hado",2.18930900700306e-05
"svgdom",2.84723999801576e-05
"simplecss",2.36682136849982e-05
"xmlparser",2.6480749099097e-05
"ws281x",2.12480596866848e-05
"ddg",2.12480596866848e-05
"flif",2.12480596866848e-05
"ldiff",2.12480596866848e-05
"magnet_app",2.12480596866848e-05
"magnet_more",2.3828181220068e-05
"magnet_core",3.05794992324206e-05
"parallel",2.12480596866848e-05
"numtoa",5.17221617976436e-05
"qik-rs",2.12480596866848e-05
"rustls",0.000102303639451013
"sct",8.28545824294209e-05
"ct-logs",6.60842845845894e-05
"webpki-roots",9.223459977793e-05
"timmy",2.12480596866848e-05
"canteen",2.12480596866848e-05
"craigslist-scraper",2.12480596866848e-05
"mailbox",2.12480596866848e-05
"casing",2.28899552079286e-05
"protocol-ftp-client",2.12480596866848e-05
"qik",2.12480596866848e-05
"scancode",2.12480596866848e-05
"stash",2.57632723701053e-05
"badge",2.12480596866848e-05
"bns",2.12480596866848e-05
"fuzzy_file_helper",2.12480596866848e-05
"haveibeenpwnd",2.12480596866848e-05
"serde-avro",2.23369998687328e-05
"serde_derive_internals",0.00101506203841045
"staccato",2.12480596866848e-05
"tessel",9.34914626214132e-05
"tg-labstatus",2.12480596866848e-05
"verify_tls_cert",2.12480596866848e-05
"cargo-sphinx",2.12480596866848e-05
"cryptsetup",2.3054144760053e-05
"dynasm",2.93754425168418e-05
"dynasmrt",2.93754425168418e-05
"jsonlang",2.12480596866848e-05
"mbedtls-sys",2.12480596866848e-05
"passwors",2.12480596866848e-05
"seckey",2.82466393459866e-05
"solr",2.12480596866848e-05
"split_by",2.12480596866848e-05
"vnc-proxy",2.12480596866848e-05
"vnc-client",2.12480596866848e-05
"xcore",2.12480596866848e-05
"acto-rs",3.02784850535259e-05
"audio-video-metadata",2.12480596866848e-05
"mp3-metadata",2.90744283379471e-05
"cart",2.12480596866848e-05
"fringe",3.02784850535259e-05
"valgrind_request",2.63954021457842e-05
"rustproof",2.12480596866848e-05
"rustproof-libsmt",2.48602298334212e-05
"bfc",2.12480596866848e-05
"cart-cache",2.12480596866848e-05
"conductor",2.12480596866848e-05
"compose_yml",2.25016952081992e-05
"ei",2.12480596866848e-05
"alto",2.48804865410519e-05
"quackngo",2.57632723701053e-05
"releasetag",2.12480596866848e-05
"bytestool",5.7369761154049e-05
"tinyfiledialogs",2.26373558969681e-05
"blinkt",2.12480596866848e-05
"rppal",5.1349477576155e-05
"count-min-sketch",2.12480596866848e-05
"mio-uds",3.60425663000829e-05
"mussh",2.12480596866848e-05
"qwk",2.12480596866848e-05
"ykcryptsetup",2.12480596866848e-05
"accel-mma84",2.12480596866848e-05
"mp4parse_capi",2.12480596866848e-05
"cbindgen",4.35732779547085e-05
"scaproust",2.20690074473067e-05
"mio-named-pipes",2.9257718908117e-05
"defrag",2.12480596866848e-05
"cbuf",2.72683432645788e-05
"item",2.12480596866848e-05
"loop-forever",2.12480596866848e-05
"rrun-ssh",2.12480596866848e-05
"serde-protobuf",2.2867551175475e-05
"tripcode",2.12480596866848e-05
"corruption",2.12480596866848e-05
"exoquant",2.88325419441924e-05
"lepton",2.12480596866848e-05
"mg-settings",2.86949156135011e-05
"mg-settings-macros",3.49489356831175e-05
"mtbl",2.3054144760053e-05
"pledge",2.20690074473067e-05
"pngeq",2.12480596866848e-05
"pub-sub",2.12480596866848e-05
"roboime-next",2.12480596866848e-05
"roboime-next-protocol",2.32548208793162e-05
"ccv",2.12480596866848e-05
"exif",2.12480596866848e-05
"exif-sys",3.02784850535259e-05
"fix-whitespace",2.12480596866848e-05
"ogg_vorbis_ref",2.3828181220068e-05
"prophet",2.12480596866848e-05
"pure_vorbis",2.12480596866848e-05
"webscale",2.12480596866848e-05
"MacTypes-sys",2.12480596866848e-05
"mostinefficientsha",2.12480596866848e-05
"mpq",2.12480596866848e-05
"repos",2.12480596866848e-05
"scuttlebutt",2.12480596866848e-05
"tess2-sys",2.77135596365777e-05
"alpm",2.3054144760053e-05
"crdt_fileset",2.12480596866848e-05
"differential-evolution",2.12480596866848e-05
"synom",0.000675222882222038
"ts3plugin",2.12480596866848e-05
"vikos",2.12480596866848e-05
"vst2",2.12480596866848e-05
"wamp",2.12480596866848e-05
"clockpro-cache",2.12480596866848e-05
"functils",2.12480596866848e-05
"kinder",3.93089104203669e-05
"ipecho",2.12480596866848e-05
"lsusb",2.12480596866848e-05
"symbol-map",2.12480596866848e-05
"cpp_to_rust",5.14035381759553e-05
"mysql-proxy",2.12480596866848e-05
"parapet",2.12480596866848e-05
"graphsearch",2.27531305811583e-05
"protocol",2.27531305811583e-05
"qt_core",5.29054349175706e-05
"cpp_utils",7.31782652043954e-05
"qt_build_tools",6.41478398375544e-05
"qt_gui",4.5218320442368e-05
"qt_widgets",2.42582014756318e-05
"tokio-curl",2.97181556296093e-05
"tokio-process",3.59554092176067e-05
"zero_sum",2.48602298334212e-05
"alga_derive",3.39771196714907e-05
"concurrent-stack",2.12480596866848e-05
"atomic-stamped-ptr",3.93089104203669e-05
"earlgrey",3.11313585603942e-05
"google-adexchangebuyer1d3-cli",2.12480596866848e-05
"google-adexchangeseller2-cli",2.12480596866848e-05
"google-adexchangebuyer1d4-cli",2.12480596866848e-05
"google-admin1_directory-cli",2.12480596866848e-05
"google-admin1_reports-cli",2.12480596866848e-05
"google-adsensehost4d1-cli",2.12480596866848e-05
"google-adsense1d4-cli",2.12480596866848e-05
"google-androidenterprise1-cli",2.12480596866848e-05
"google-analytics3-cli",2.12480596866848e-05
"google-androidpublisher2-cli",2.12480596866848e-05
"google-appengine1",2.26373558969681e-05
"google-appengine1_beta4-cli",2.12480596866848e-05
"google-appengine1-cli",2.12480596866848e-05
"google-appengine1_beta5-cli",2.12480596866848e-05
"google-appsactivity1-cli",2.12480596866848e-05
"google-appstate1-cli",2.12480596866848e-05
"google-autoscaler1_beta2-cli",2.12480596866848e-05
"google-bigquery2-cli",2.12480596866848e-05
"google-blogger3-cli",2.12480596866848e-05
"google-books1-cli",2.12480596866848e-05
"google-calendar3-cli",2.12480596866848e-05
"google-civicinfo2-cli",2.12480596866848e-05
"google-cloudbilling1-cli",2.12480596866848e-05
"google-classroom1-cli",2.12480596866848e-05
"google-clouddebugger2-cli",2.12480596866848e-05
"google-cloudlatencytest2-cli",2.12480596866848e-05
"google-cloudmonitoring2_beta2-cli",2.12480596866848e-05
"google-cloudresourcemanager1_beta1-cli",2.12480596866848e-05
"google-cloudtrace1-cli",2.12480596866848e-05
"google-clouduseraccountsvm_beta-cli",2.12480596866848e-05
"google-container1-cli",2.12480596866848e-05
"google-content2-cli",2.12480596866848e-05
"google-content2_sandbox-cli",2.12480596866848e-05
"google-coordinate1-cli",2.12480596866848e-05
"google-customsearch1-cli",2.12480596866848e-05
"google-dataproc1-cli",2.12480596866848e-05
"google-cloudresourcemanager1-cli",2.12480596866848e-05
"google-deploymentmanager2_beta2-cli",2.12480596866848e-05
"google-deploymentmanager2-cli",2.12480596866848e-05
"google-dfareporting2d5",2.26373558969681e-05
"google-dfareporting2d6",2.26373558969681e-05
"google-discovery1-cli",2.12480596866848e-05
"google-dns1-cli",2.12480596866848e-05
"google-doubleclickbidmanager1-cli",2.12480596866848e-05
"google-doubleclicksearch2-cli",2.12480596866848e-05
"google-drive2-cli",2.12480596866848e-05
"google-drive3-cli",2.12480596866848e-05
"google-fitness1-cli",2.12480596866848e-05
"google-fusiontables2-cli",2.12480596866848e-05
"google-games1-cli",2.12480596866848e-05
"google-gamesmanagement1_management-cli",2.12480596866848e-05
"google-gamesconfiguration1_configuration-cli",2.12480596866848e-05
"google-gan1_beta1-cli",2.12480596866848e-05
"google-genomics1-cli",2.12480596866848e-05
"google-gmail1-cli",2.12480596866848e-05
"google-groupsmigration1-cli",2.12480596866848e-05
"google-groupssettings1-cli",2.12480596866848e-05
"google-iam1-cli",2.12480596866848e-05
"google-identitytoolkit3-cli",2.12480596866848e-05
"google-kgsearch1-cli",2.12480596866848e-05
"google-licensing1-cli",2.12480596866848e-05
"google-logging2_beta1-cli",2.12480596866848e-05
"google-manager1_beta2-cli",2.12480596866848e-05
"google-mirror1-cli",2.12480596866848e-05
"google-monitoring3-cli",2.12480596866848e-05
"google-pagespeedonline2-cli",2.12480596866848e-05
"google-partners2-cli",2.12480596866848e-05
"google-people1-cli",2.12480596866848e-05
"google-playmoviespartner1-cli",2.12480596866848e-05
"google-plus1-cli",2.12480596866848e-05
"google-plusdomains1-cli",2.12480596866848e-05
"google-prediction1d6-cli",2.12480596866848e-05
"google-pubsub1_beta2-cli",2.12480596866848e-05
"google-pubsub1-cli",2.12480596866848e-05
"google-qpxexpress1-cli",2.12480596866848e-05
"google-proximitybeacon1_beta1-cli",2.12480596866848e-05
"google-replicapool1_beta2-cli",2.12480596866848e-05
"google-replicapoolupdater1_beta1-cli",2.12480596866848e-05
"google-resourceviews1_beta2-cli",2.12480596866848e-05
"google-safebrowsing4",2.26373558969681e-05
"google-safebrowsing4-cli",2.12480596866848e-05
"google-serviceregistryalpha-cli",2.12480596866848e-05
"google-siteverification1-cli",2.12480596866848e-05
"google-spectrum1_explorer-cli",2.12480596866848e-05
"google-sqladmin1_beta4-cli",2.12480596866848e-05
"google-storage1-cli",2.12480596866848e-05
"google-reseller1_sandbox-cli",2.12480596866848e-05
"google-storagetransfer1-cli",2.12480596866848e-05
"google-tagmanager1-cli",2.12480596866848e-05
"google-taskqueue1_beta2-cli",2.12480596866848e-05
"google-tasks1-cli",2.12480596866848e-05
"google-urlshortener1-cli",2.12480596866848e-05
"google-translate2-cli",2.12480596866848e-05
"google-webfonts1-cli",2.12480596866848e-05
"google-webmasters3-cli",2.12480596866848e-05
"google-youtubereporting1-cli",2.12480596866848e-05
"google-youtubeanalytics1-cli",2.12480596866848e-05
"kitchensink",2.12480596866848e-05
"kronos",2.42582014756318e-05
"not-stakkr",2.12480596866848e-05
"protocol-derive",2.40109398286826e-05
"serde_urlencoded",9.78581337408451e-05
"smith",2.12480596866848e-05
"subotai",2.12480596866848e-05
"tasks-framework",2.42582014756318e-05
"lock-free-stack",3.45679371027754e-05
"tweetr",2.12480596866848e-05
"apath",2.12480596866848e-05
"boldline",2.12480596866848e-05
"collisions",3.02784850535259e-05
"db-accelerate",2.12480596866848e-05
"ethcore-bigint",5.44526601113058e-05
"bigint",5.70821134380981e-05
"plain_hasher",2.70336548235111e-05
"google-dfareporting2d1-cli",2.12480596866848e-05
"google-dfareporting2d2-cli",2.12480596866848e-05
"google-dfareporting2d3-cli",2.12480596866848e-05
"google-dfareporting2d5-cli",2.12480596866848e-05
"google-dfareporting2d6-cli",2.12480596866848e-05
"google-dfareporting2d4-cli",2.12480596866848e-05
"google-youtube3-cli",2.12480596866848e-05
"graphy_dll_error",2.3828181220068e-05
"graphy_event_error",2.12480596866848e-05
"graphy_shared_funcs",2.12480596866848e-05
"idcontain",2.12480596866848e-05
"isbfc",2.12480596866848e-05
"juniper_codegen",2.28270638882553e-05
"local-ip",4.11149954937351e-05
"mg",2.17792611788519e-05
"futures-glib",3.48298775253576e-05
"relm",2.4258667441853e-05
"relm-attributes",2.49238244523554e-05
"relm-derive",2.49238244523555e-05
"ode",2.12480596866848e-05
"prefetch",3.15848865899289e-05
"rust-apex",2.12480596866848e-05
"simplisp_extensions",2.3828181220068e-05
"totp",2.12480596866848e-05
"veryfast",2.12480596866848e-05
"ble",2.12480596866848e-05
"cake",2.12480596866848e-05
"cdg_renderer",2.12480596866848e-05
"cdg",3.02784850535259e-05
"climate-si7020",2.12480596866848e-05
"cpuprofiler",3.35838522871581e-05
"dxf",2.12480596866848e-05
"grep",2.18708476430187e-05
"gudev",2.12480596866848e-05
"gudev-sys",2.48602298334212e-05
"happv",2.42582014756318e-05
"morph",2.12480596866848e-05
"tremor",2.3828181220068e-05
"multiboot2",2.3054144760053e-05
"piston_mix_economy",2.12480596866848e-05
"quickcheck_seedable",2.12480596866848e-05
"relay-mono",2.12480596866848e-05
"ripgrep",2.12480596866848e-05
"rzbackup",2.12480596866848e-05
"output",2.22514402830005e-05
"servo-pca9685",2.12480596866848e-05
"sgutils",2.12480596866848e-05
"libsgutils2-sys",3.93089104203669e-05
"shiva-dto",2.12480596866848e-05
"syscall-alt",3.04073531557815e-05
"wfst",2.12480596866848e-05
"block-utils",2.12480596866848e-05
"shellscript",2.35056660283951e-05
"fstab",2.35056660283951e-05
"mozilla-ca-certs",2.56278159896027e-05
"rasen",2.12480596866848e-05
"spirv_headers",2.46871466805568e-05
"rspirv",2.3054144760053e-05
"rsmt2",2.12480596866848e-05
"rtps",2.12480596866848e-05
"termimage",2.23104626710191e-05
"betsy",2.12480596866848e-05
"cog",2.12480596866848e-05
"dvb",2.12480596866848e-05
"kafka-proxy",2.12480596866848e-05
"namedarg_rustc_macro",3.93089104203669e-05
"namedarg_hack",5.46606335439967e-05
"namedarg",2.12480596866848e-05
"sslscan",2.12480596866848e-05
"tokio-inotify",2.12480596866848e-05
"libreauth",2.12480596866848e-05
"rust-argon2",3.15685458202174e-05
"pbkdf2",2.55482622423234e-05
"warp10",2.12480596866848e-05
"ahrs",2.12480596866848e-05
"asn1-cereal",2.12480596866848e-05
"git-journal",2.12480596866848e-05
"mowl",3.75877267820716e-05
"imag",2.12480596866848e-05
"libimagrt",7.33573083329126e-05
"libimagerror",0.00014556877910291
"libimagentrytag",3.66241926536716e-05
"libimagutil",8.86519265938274e-05
"ipp",2.12480596866848e-05
"monstrio",2.12480596866848e-05
"multi_reader",2.48602298334212e-05
"v8",2.19169800842286e-05
"v8-ng-sys",2.49739463010037e-05
"utf8parse",7.5359658545563e-05
"cargonauts",2.12480596866848e-05
"gzip-header",3.19061807835946e-05
"hmc5883l",2.12480596866848e-05
"pentry",2.12480596866848e-05
"titanium",2.12480596866848e-05
"fg-uds",2.2682303715536e-05
"password-store",2.17792611788519e-05
"titanium-common",2.2682303715536e-05
"tokio-serde-bincode",2.29991607459515e-05
"webkit2gtk",2.55419384150357e-05
"byte_sha",3.02784850535259e-05
"hex_d_hex",4.69847719821818e-05
"iron-maud",2.12480596866848e-05
"rm-improved",2.12480596866848e-05
"slog-nursery",2.12480596866848e-05
"teensy",2.12480596866848e-05
"test-assets",2.12480596866848e-05
"tftp_server",2.12480596866848e-05
"elfutils",2.12480596866848e-05
"libelf",4.11565641184396e-05
"libdwfl",2.3828181220068e-05
"libdw",3.73308172447731e-05
"libdwelf",2.3828181220068e-05
"libdw-sys",4.79078821307922e-05
"hmac-sha1",6.79427473630986e-05
"libelf-sys",5.23134993740794e-05
"sizedbytes",2.12480596866848e-05
"tcp-echo",2.12480596866848e-05
"unicode_reader",2.12480596866848e-05
"bitpack",2.60031430439121e-05
"blissb",2.23768628575399e-05
"bvh",2.12480596866848e-05
"dcpu",2.12480596866848e-05
"libiptc-sys",2.12480596866848e-05
"malk-lexer",2.12480596866848e-05
"unicode-brackets",2.72683432645788e-05
"perlin",2.12480596866848e-05
"picto",2.57632723701053e-05
"stringprep",2.36569525176073e-05
"ruroonga_expr",2.12480596866848e-05
"s3lsio",2.12480596866848e-05
"sarkara",2.12480596866848e-05
"sparx-cipher",2.23768628575399e-05
"kyber",2.23768628575399e-05
"dilithium",2.23768628575399e-05
"colm",2.23768628575399e-05
"norx",2.23768628575399e-05
"arch-audit",2.12480596866848e-05
"bottymcbottyface",2.12480596866848e-05
"rsmath",2.12480596866848e-05
"shadowsocks",2.12480596866848e-05
"clamp",3.62460401112852e-05
"pdqselect",2.31380372586131e-05
"wat",2.12480596866848e-05
"fisher",2.12480596866848e-05
"fisher_common",4.08276637775174e-05
"fisher_processor",2.20690074473067e-05
"hotswap-runtime",2.12480596866848e-05
"ructe",2.12480596866848e-05
"rsass",2.48602298334212e-05
"beebox",2.12480596866848e-05
"cdc",2.12480596866848e-05
"dmoj",2.12480596866848e-05
"nuklear-rust",3.2858606586909e-05
"nuklear-sys",2.8230513586403e-05
"otp",2.12480596866848e-05
"prll-ri",2.12480596866848e-05
"quick_sort",2.12480596866848e-05
"rust_mvc",2.12480596866848e-05
"acetylene_parser",2.12480596866848e-05
"dataplotlib",2.12480596866848e-05
"nuklear-backend-gfx",2.12480596866848e-05
"pact_consumer",2.2370665506798e-05
"teensy3-sys",3.93089104203669e-05
"teensy3",2.12480596866848e-05
"tmp102",2.12480596866848e-05
"xenu-background",2.12480596866848e-05
"zoneinfo_parse",2.59263217170066e-05
"cathulhu",2.12480596866848e-05
"easyjack",2.12480596866848e-05
"pact_verifier",2.24521164022636e-05
"pact_verifier_cli",2.12480596866848e-05
"self-meter",2.31132773231959e-05
"authorize",2.57632723701053e-05
"chain",2.12480596866848e-05
"cortex-m",0.000352713781528276
"volatile-register",0.000195860283240512
"cortex-m-semihosting",0.000125422137273767
"aligned",8.21124450831758e-05
"bare-metal",0.000343651197419103
"untagged-option",9.22829616525806e-05
"ipgen",3.93089104203669e-05
"kaws",2.12480596866848e-05
"rusoto_kms",2.66741334568906e-05
"rusoto_core",0.000341548301111487
"cidr",2.24521164022636e-05
"bitstring",4.68744001165871e-05
"libinput-sys",2.12480596866848e-05
"simple-chart",2.12480596866848e-05
"simple_jwt",2.12480596866848e-05
"vcell",0.000468899328525294
"ip6gen",2.12480596866848e-05
"rmessenger",2.12480596866848e-05
"rust-cate",2.12480596866848e-05
"steel-cent",2.12480596866848e-05
"num-derive",3.64317703129637e-05
"cargo-docker",2.12480596866848e-05
"ipgen-cli",2.12480596866848e-05
"libc-extra",3.88644181818707e-05
"const-cstr-fork",3.70527993124864e-05
"rust-extra",5.63361411654303e-05
"appscraps_dll",3.61930262666301e-05
"appscraps_module",4.30486770964065e-05
"appscraps_dll_error",2.68996538008825e-05
"appscraps_event",3.06635144398513e-05
"appscraps_static_util",2.77800673686998e-05
"appscraps_shared",2.12480596866848e-05
"appscraps_environment",3.21662739754512e-05
"appscraps_static",2.3054144760053e-05
"debugit",4.69847719821818e-05
"font-loader",2.72076331316182e-05
"gauss",2.12480596866848e-05
"gitclass",2.12480596866848e-05
"woot",2.12480596866848e-05
"appscraps",2.12480596866848e-05
"blurmock",2.12480596866848e-05
"cargo-ebuild",2.12480596866848e-05
"electro",2.12480596866848e-05
"email-format",2.3054144760053e-05
"ggez",2.87734141590524e-05
"smart-default",2.22263557680926e-05
"iron-send-file",2.12480596866848e-05
"http-range",2.52742549779166e-05
"bmp085",2.12480596866848e-05
"compiler-builtins-snapshot",2.41578634160003e-05
"itm",2.12480596866848e-05
"jungle",2.12480596866848e-05
"linuxver",2.12480596866848e-05
"poke-a-mango",2.12480596866848e-05
"rustli",2.12480596866848e-05
"z",2.12480596866848e-05
"signpost",3.02784850535259e-05
"cage",2.12480596866848e-05
"boondock",2.17792611788519e-05
"copy_dir",2.83069686583113e-05
"f3",2.12480596866848e-05
"r0",8.48511244377603e-05
"m",3.15653206683007e-05
"stm32f30x-memory-map",2.21511022233689e-05
"stm32f30x",7.98163156096836e-05
"stm32f30x-hal",2.21511022233689e-05
"nb",9.35608380281435e-05
"lsm303dlhc",2.21511022233689e-05
"l3gd20",2.21511022233689e-05
"cortex-m-rtfm",2.64405542726184e-05
"cortex-m-rt",0.000219349462427629
"madgwick",2.21511022233689e-05
"flat-json",2.12480596866848e-05
"kite",2.43529651986172e-05
"pact-stub-server",2.12480596866848e-05
"regtest",2.12480596866848e-05
"waterrower",2.12480596866848e-05
"badger",2.12480596866848e-05
"darksky",2.12480596866848e-05
"dhcp4r",2.20333140664101e-05
"icmp",2.12480596866848e-05
"obozrenie-gtk",2.12480596866848e-05
"obozrenie-core",2.72683432645788e-05
"rand-pop",2.12480596866848e-05
"statusio",2.12480596866848e-05
"timeit-tool",2.12480596866848e-05
"crypto-ops",4.36908851848464e-05
"crypto-mac",8.66402813737524e-05
"blowfish",2.12480596866848e-05
"eep",2.12480596866848e-05
"flx",2.12480596866848e-05
"md-5",3.97540123936673e-05
"iwls",2.12480596866848e-05
"mcq",2.12480596866848e-05
"ripemd160",3.13581523671343e-05
"sha3",9.64718898913617e-05
"simd-alt",2.12480596866848e-05
"sqlpop",2.12480596866848e-05
"whirlpool",2.26373558969681e-05
"whirlpool-asm",2.39968814741738e-05
"earth",2.12480596866848e-05
"fs_eventbridge",2.12480596866848e-05
"tokio-rustls",7.16284434753406e-05
"pascal_string",2.12480596866848e-05
"procps-sys",2.57632723701053e-05
"telnetify",2.12480596866848e-05
"tile_net",2.72683432645788e-05
"parse-zoneinfo",2.59263217170066e-05
"gibbon",2.12480596866848e-05
"goertzel-filter",2.12480596866848e-05
"prime_suspects",2.12480596866848e-05
"rust-jack",2.12480596866848e-05
"ttl_cache",2.3054144760053e-05
"synstructure",0.000223572559155723
"control-code",2.12480596866848e-05
"ferris",2.21986307779312e-05
"jack",2.23104626710191e-05
"postgres-derive",2.12480596866848e-05
"svd-parser",3.06397020681995e-05
"svgbob",3.28265840137111e-05
"pom",0.000116288120582234
"synstructure_test_traits",5.92553947431577e-05
"bulwark",2.12480596866848e-05
"raster",2.12480596866848e-05
"umux",2.12480596866848e-05
"uname",3.3156037263674e-05
"accessors",2.12480596866848e-05
"fnd",2.12480596866848e-05
"mould-auth",2.12480596866848e-05
"identify",2.57632723701053e-05
"permission",4.08139813148404e-05
"nss-certdata-parser",2.85092742170723e-05
"sexpr",2.12480596866848e-05
"svgcleaner",2.12480596866848e-05
"cargo-tidy",2.12480596866848e-05
"catt-core",2.12480596866848e-05
"ctest",2.12480596866848e-05
"md4",2.52174774303512e-05
"mdmatter",2.12480596866848e-05
"read-process-memory",2.45515367213915e-05
"spawn-task-port",2.42293177171395e-05
"sotassl",2.21081001978125e-05
"sotassl-sys-extras",2.28140501173632e-05
"sotassl-sys",2.76620357673029e-05
"sotahyper",2.12480596866848e-05
"dredge",2.12480596866848e-05
"mumble-link",2.12480596866848e-05
"ratel",2.3238858006193e-05
"reed-solomon",2.12480596866848e-05
"rlp",3.21549370778045e-05
"rust-oauth-proxy",2.12480596866848e-05
"btrfs",3.77866387156708e-05
"caphindsight_fft",2.12480596866848e-05
"elastic_types_derive_internals",3.03868570908203e-05
"libmath",3.93089104203669e-05
"rabble",2.12480596866848e-05
"svd2rust",2.12480596866848e-05
"inflections",4.13995541325361e-05
"blh",2.12480596866848e-05
"chord3",2.12480596866848e-05
"cvar",2.12480596866848e-05
"gauc",2.12480596866848e-05
"honeypot_blacklist",2.12480596866848e-05
"ntp-parser",2.12480596866848e-05
"rustbreak",2.12480596866848e-05
"tls-parser",2.20333140664101e-05
"rusticata-macros",5.0268705798193e-05
"vec-vp-tree",2.12480596866848e-05
"clfft",2.40445277184903e-05
"c-ares-resolver",2.12480596866848e-05
"id_tree",2.48905842044022e-05
"loc",2.12480596866848e-05
"zeit-rs",2.12480596866848e-05
"bgjk",2.12480596866848e-05
"claude",2.43334550203555e-05
"html-entities",2.12480596866848e-05
"kernel",2.12480596866848e-05
"ktensor",2.12480596866848e-05
"natnet-decode",2.12480596866848e-05
"smelter",2.12480596866848e-05
"tk-sendfile",2.27504022476888e-05
"chainmail",2.12480596866848e-05
"concurrent-hashmap",3.2858606586909e-05
"emacs-rust-module-base",2.12480596866848e-05
"filecheck",2.12480596866848e-05
"kqueue-sys",3.12379677487527e-05
"osm4routing",2.72683432645788e-05
"patch",2.12480596866848e-05
"cargo-travis",2.12480596866848e-05
"fs_extra",4.22043274426028e-05
"numeric-loops",2.12480596866848e-05
"parity-dapps-glue",2.12480596866848e-05
"whitespacers",2.12480596866848e-05
"awpack",2.12480596866848e-05
"cargo-cacher",2.12480596866848e-05
"climate",2.12480596866848e-05
"frunk",3.22182948917963e-05
"frunk_derives",3.99078157820264e-05
"frunk_laws",2.58123181296741e-05
"piston2d-graphics_tree",2.12480596866848e-05
"random_utils",2.12480596866848e-05
"spiralizer",2.12480596866848e-05
"tk-bufstream",2.55134448417831e-05
"vaporlight",2.12480596866848e-05
"dogged",3.06210839049273e-05
"feedly-notifier",2.12480596866848e-05
"fix-rs",2.12480596866848e-05
"fix-rs-macros",2.3828181220068e-05
"knrs",2.12480596866848e-05
"cpp_to_rust_build_tools",2.90374402383878e-05
"qt_generator_common",3.1617561771771e-05
"beamdpr",2.12480596866848e-05
"flic",2.42582014756318e-05
"just",2.12480596866848e-05
"executable-path",2.23104626710191e-05
"target",2.23104626710191e-05
"lm4f120",2.32548208793162e-05
"embedded-serial",3.20989041354129e-05
"tm4c123x",2.40718593648875e-05
"embedded-hal",0.000190233621205913
"mcs",2.12480596866848e-05
"microsalt",2.12480596866848e-05
"protobuf-json",2.3054144760053e-05
"radiant-rs",3.10804722389761e-05
"avec",2.31350883583369e-05
"radiant-utils",2.31350883583325e-05
"serde_yaml_incomplete",2.12480596866848e-05
"glossy",2.42582014756318e-05
"glsl-optimizer-sys",2.83820957264892e-05
"imag-diary",2.12480596866848e-05
"libimaginteraction",3.32675738920766e-05
"libimagstore",0.000123000446373796
